"year","시도","시군구","발전소명","연료","발전방식","용량_kW","발전량_MWh"
2023,"강원","강릉시","강릉","일반수력",NA,82000,0
2023,"강원","춘천시","의암","일반수력",NA,48000,131913
2023,"경기","가평군","청평","일반수력",NA,140100,289141
2023,"강원","춘천시","춘천","일반수력",NA,62280,117242
2023,"경북","칠곡군","칠보(섬진강)","일반수력",NA,35000,75875.3
2023,"경기","남양주시","팔당","일반수력",NA,120000,379385
2023,"강원","화천군","화천","일반수력",NA,108000,191904
2023,"경남","진주시","남강(수자원공사)","일반수력",NA,18000,0
2023,"충북","청주시","대청(수자원공사)","일반수력",NA,90000,200037.608
2023,"강원","춘천시","소양강(수자원공사)","일반수력",NA,2e+05,435689.024
2023,"경북","안동시","안동(수자원공사)","일반수력",NA,90000,134895.608
2023,"전북","진안군","용담(수자원공사)","일반수력",NA,22100,118804.1
2023,"경북","안동시","임하(수자원공사)","일반수력",NA,50000,47071.6
2023,"전남","순천시","주암(수자원공사)","일반수력",NA,22500,49827.834
2023,"충북","충주시","충주(수자원공사)","일반수력",NA,412000,765906.225022
2023,"경남","합천군","합천(수자원공사)","일반수력",NA,1e+05,122500.227
2023,"전북","무주군","무주양수","양수",NA,6e+05,512857.1913
2023,"경북","예천군","예천양수","양수",NA,8e+05,768992.1034
2023,"경남","밀양시","삼랑진양수","양수",NA,6e+05,559451.6088
2023,"경기","가평군","청평양수","양수",NA,4e+05,595089.504678
2023,"강원","양양군","양양양수","양수",NA,1e+06,445790.19
2023,"경남","산청군","산청양수","양수",NA,7e+05,615201.49541
2023,"경북","청송군","청송양수","양수",NA,6e+05,286494.9862
2023,"강원","횡성군","강림소수력","소수력",NA,450,1387.424
2023,"충북","괴산군","괴산소수력","소수력",NA,2600,5803.5
2023,"전북","무주군","무주양수 소수력","소수력",NA,400,727.756416
2023,"충남","보령시","보령화력소수력#1","소수력",NA,5000,7071.266425
2023,"충남","보령시","보령화력소수력#2","소수력",NA,2500,4389.219688
2023,"전남","보성군","보성강수력","소수력",NA,4500,16978.68
2023,"경남","산청군","산청소수력","소수력",NA,995,4408.845432
2023,"강원","삼척시","삼척그린파워 해양소수력","소수력",NA,2750,10889.8562
2023,"경남","고성군","삼천포해양소수력","소수력",NA,5000,17808.30064
2023,"충남","보령시","신보령소수력","소수력",NA,5000,16570.69914
2023,"충남","서천군","신서천화력소수력","소수력",NA,2586,881.612709
2023,"강원","양양군","양양양수 신소수력","소수력",NA,150,930.457293
2023,"강원","양양군","양양양수소수력","소수력",NA,1400,4349.27508
2023,"인천","옹진군","영흥소수력#1","소수력",NA,3000,4036.99
2023,"인천","옹진군","영흥해양소수력#2","소수력",NA,4599,0.385617
2023,"인천","옹진군","영흥해양수력#3","소수력",NA,5000,9241.27128
2023,"경북","예천군","예천소수력","소수력",NA,900,1978.215704
2023,"충남","태안군","태안소수력#1","소수력",NA,2200,2961.882342
2023,"충남","태안군","태안소수력#2","소수력",NA,5000,7409.873746
2023,"제주","제주시","행원소수력","소수력",NA,60,2.95984
2023,"경북","울릉군","추산소수력(도서)","소수력",NA,700,2157.975
2023,"-","-","[PPA] 한수원","소수력",NA,25,168.6267
2023,"강원","동해시","동해#1","무연탄",NA,2e+05,1025321.11
2023,"강원","동해시","동해#2","무연탄",NA,2e+05,850566.476
2023,"충남","당진시","당진#1","유연탄",NA,5e+05,2065666.540001
2023,"충남","당진시","당진#2","유연탄",NA,5e+05,2045317.054
2023,"충남","당진시","당진#3","유연탄",NA,5e+05,333071.302
2023,"충남","당진시","당진#4","유연탄",NA,5e+05,2695610.575
2023,"충남","당진시","당진#5","유연탄",NA,5e+05,2630749.58
2023,"충남","당진시","당진#6","유연탄",NA,5e+05,2317654.451
2023,"충남","당진시","당진#7","유연탄",NA,5e+05,2277644.453
2023,"충남","당진시","당진#8","유연탄",NA,5e+05,1655849.587
2023,"충남","당진시","당진#9","유연탄",NA,1020000,6161353.419
2023,"충남","당진시","당진#10","유연탄",NA,1020000,5014351.32
2023,"충남","보령시","보령#3","유연탄",NA,550000,3233884.021
2023,"충남","보령시","보령#4","유연탄",NA,5e+05,2158891.017
2023,"충남","보령시","보령#5","유연탄",NA,5e+05,2377108
2023,"충남","보령시","보령#6","유연탄",NA,5e+05,2606630
2023,"충남","보령시","보령#7","유연탄",NA,5e+05,2597061.784005
2023,"충남","보령시","보령#8","유연탄",NA,5e+05,3016049.035999
2023,"강원","삼척시","삼척그린파워#1","유연탄",NA,1022000,4393446.013602
2023,"강원","삼척시","삼척그린파워#2","유연탄",NA,1022000,4473574.1034
2023,"경남","고성군","삼천포#3","유연탄",NA,560000,3208877.000001
2023,"경남","고성군","삼천포#4","유연탄",NA,560000,2247058.999998
2023,"경남","고성군","삼천포#5","유연탄",NA,5e+05,2448905
2023,"경남","고성군","삼천포#6","유연탄",NA,5e+05,3373925.000001
2023,"충남","보령시","신보령#1","유연탄",NA,1019029,5231564.563
2023,"충남","보령시","신보령#2","유연탄",NA,1019029,6472650.007
2023,"충남","서천군","신서천#1","유연탄",NA,1018000,3522785
2023,"전남","여수시","여수#1","유연탄",NA,340000,1978882
2023,"전남","여수시","여수#2","유연탄",NA,328600,1214889
2023,"인천","옹진군","영흥#1","유연탄",NA,8e+05,0
2023,"인천","옹진군","영흥#2","유연탄",NA,8e+05,0
2023,"인천","옹진군","영흥#3","유연탄",NA,870000,5582350.189
2023,"인천","옹진군","영흥#4","유연탄",NA,870000,5596429.848
2023,"인천","옹진군","영흥#5","유연탄",NA,870000,5446548
2023,"인천","옹진군","영흥#6","유연탄",NA,870000,5549043
2023,"충남","태안군","태안#1","유연탄",NA,5e+05,2738314.8916
2023,"충남","태안군","태안#2","유연탄",NA,5e+05,2222772.999301
2023,"충남","태안군","태안#3","유연탄",NA,5e+05,2869257.871101
2023,"충남","태안군","태안#4","유연탄",NA,5e+05,1699135.612374
2023,"충남","태안군","태안#5","유연탄",NA,5e+05,1379816.8451
2023,"충남","태안군","태안#6","유연탄",NA,5e+05,1672890.2
2023,"충남","태안군","태안#7","유연탄",NA,5e+05,2829789.3451
2023,"충남","태안군","태안#8","유연탄",NA,5e+05,1999597.095001
2023,"충남","태안군","태안#9","유연탄",NA,1050000,5104759.889
2023,"충남","태안군","태안#10","유연탄",NA,1050000,5646463.4593
2023,"경남","하동군","하동#1","유연탄",NA,5e+05,1930436.691541
2023,"경남","하동군","하동#2","유연탄",NA,5e+05,1988844.75238
2023,"경남","하동군","하동#3","유연탄",NA,5e+05,2356084.581669
2023,"경남","하동군","하동#4","유연탄",NA,5e+05,1872711.617416
2023,"경남","하동군","하동#5","유연탄",NA,5e+05,2294932.34472
2023,"경남","하동군","하동#6","유연탄",NA,5e+05,2105432.153848
2023,"경남","하동군","하동#7","유연탄",NA,5e+05,2503289.603998
2023,"경남","하동군","하동#8","유연탄",NA,5e+05,1837037.645
2023,"강원","동해시","북평#1","유연탄",NA,595000,3087769.012
2023,"강원","동해시","북평#2","유연탄",NA,595000,2978806.208
2023,"강원","고성군","고성#1","유연탄",NA,1040000,5393547.0108
2023,"강원","고성군","고성#2","유연탄",NA,1040000,6853479.4998
2023,"강원","삼척시","삼척#1","유연탄",NA,0,110405.9862
2023,"강원","강릉시","강릉안인#1","유연탄",NA,1040000,5815739.7686
2023,"강원","강릉시","강릉안인#2","유연탄",NA,1040000,4169461.64
2023,"경기","평택시","평택#1","가스","기력",350000,375931.999999
2023,"경기","평택시","평택#2","가스","기력",350000,178043
2023,"경기","평택시","평택#3","가스","기력",350000,123556
2023,"경기","평택시","평택#4","가스","기력",350000,200577
2023,"전북","군산시","군산C/C","가스","복합",718400,998074.51206
2023,"충남","보령시","보령C/C","가스","복합",1350000,962744
2023,"부산","사하구","부산C/C","가스","복합",1800000,6258318
2023,"경기","성남시","분당C/C","가스","복합",922064,2322877.997
2023,"서울","마포구","서울C/C","가스","복합",738346,4434784
2023,"인천","서구","서인천C/C","가스","복합",1800000,3521386
2023,"인천","서구","신인천C/C","가스","복합",1800000,3629066.244
2023,"경북","안동시","안동C/C","가스","복합",361600,1473752.3004
2023,"강원","영월군","영월C/C","가스","복합",848000,507145
2023,"울산","남구","울산C/C","가스","복합",2071900,4902967.290507
2023,"인천","서구","인천C/C","가스","복합",1462447,4481601.88
2023,"경기","고양시","일산C/C","가스","복합",9e+05,1322915.343
2023,"제주","제주시","제주C/C","가스","복합",228734,1216741.99
2023,"경기","평택시","평택C/C","가스","복합",868500,4749151
2023,"제주","제주시","한림C/C","가스","복합",105000,210398.6
2023,"제주","서귀포시","남제주C/C","유류","복합",146245,277935.076387
2023,"울산","울주군","고려아연C/C","가스","복합",0,138587.855616
2023,"전남","광양시","광양C/C","가스","복합",989200,5737339.268152
2023,"충남","당진시","당진C/C","가스","복합",2261750,8099141.574
2023,"경기","동두천시","동두천C/C","가스","복합",1716800,8093209.4942
2023,"부산","기장군","부산정관에너지","가스","복합",45836,3399.32453
2023,"경기","평택시","신평택C/C","가스","복합",863300,5190420.61728
2023,"경기","안산시","안산C/C","가스","복합",751200,4614702.6151
2023,"경기","여주시","여주C/C","가스","복합",1025400,4132060.657764
2023,"울산","남구","영남파워","가스","복합",442800,1857163.31224
2023,"경기","평택시","오성C/C","가스","복합",769830,3091626.9664
2023,"전남","광양시","율촌C/C","가스","복합",1389700,5384128.4
2023,"경기","이천시","이천SEC C/C","가스","복합",0,536762.99784
2023,"경기","파주시","파주문산C/C","가스","복합",1695200,10898563.64488
2023,"인천","서구","포스코에너지C/C","가스","복합",3176000,11213503
2023,"경기","포천시","포천C/C","가스","복합",1450000,4717921.146
2023,"경기","포천시","포천천연C/C","가스","복합",874200,3789071.5196
2023,"경남","하동군","대산C/C","유류","복합",465800,33736.503192
2023,"부산","기장군","고리#2","원자력",NA,650000,1596779
2023,"부산","기장군","고리#3","원자력",NA,950000,6219087.155821
2023,"부산","기장군","고리#4","원자력",NA,950000,4304571.187421
2023,"부산","기장군","신고리#1","원자력",NA,1e+06,9197977.738
2023,"부산","기장군","신고리#2","원자력",NA,1e+06,9190875.268
2023,"울산","울주군","새울#1","원자력",NA,1400000,9602701.789
2023,"울산","울주군","새울#2","원자력",NA,1400000,12940627.563
2023,"경북","경주시","월성#2","원자력",NA,7e+05,4539158
2023,"경북","경주시","월성#3","원자력",NA,7e+05,4757088.068
2023,"경북","경주시","월성#4","원자력",NA,7e+05,4594469.212
2023,"경북","경주시","신월성#1","원자력",NA,1e+06,7791174.314
2023,"경북","경주시","신월성#2","원자력",NA,1e+06,9128814.641
2023,"전남","영광군","한빛#1","원자력",NA,950000,8224806.108
2023,"전남","영광군","한빛#2","원자력",NA,950000,6084275.544
2023,"전남","영광군","한빛#3","원자력",NA,1e+06,9185512.345
2023,"전남","영광군","한빛#4","원자력",NA,1e+06,9172203.322
2023,"전남","영광군","한빛#5","원자력",NA,1e+06,1468762.001
2023,"전남","영광군","한빛#6","원자력",NA,1e+06,7817397
2023,"경북","울진군","한울#1","원자력",NA,950000,6614922.668
2023,"경북","울진군","한울#2","원자력",NA,950000,5923077.781
2023,"경북","울진군","한울#3","원자력",NA,1e+06,7229282.64
2023,"경북","울진군","한울#4","원자력",NA,1e+06,6450681.141
2023,"경북","울진군","한울#5","원자력",NA,1e+06,7807577.344
2023,"경북","울진군","한울#6","원자력",NA,1e+06,7620771.157
2023,"경북","울진군","신한울#1","원자력",NA,1400000,12975769.631
2023,"경북","울진군","신한울#2","원자력",NA,0,55733.032
2023,"강원","강릉시","* 영동#1","바이오매스",NA,125000,736464
2023,"강원","강릉시","* 영동#2","바이오매스",NA,2e+05,771575.748
2023,"제주","제주시","* 남제주#1","바이오중유",NA,1e+05,467393.3
2023,"제주","제주시","* 남제주#2","바이오중유",NA,1e+05,524542.2
2023,"제주","제주시","* 제주화력#2","바이오중유",NA,75000,282004
2023,"제주","제주시","* 제주화력#3","바이오중유",NA,75000,379374
2023,"충남","태안군","석탄액화가스(태안IGCC)","IGCC",NA,346330,996517.3
2023,"전남","담양군","해양에너지","해양에너지",NA,255580,437566.51346
2023,"-","-","바이오매스","바이오매스",NA,1066571,6827104.404637
2023,"세종","세종시","세종열병합","가스","집단",530441,3773589.58
2023,"경기","김포시","김포열병합","가스","집단",350460,905848.44893
2023,"경북","구미시","구미열병합","석탄","집단",97100,534865.28612
2023,"전남","여수시","금호여수열병합","석탄","집단",264100,1660752.672339
2023,"경북","김천시","김천열병합","석탄","집단",59000,392934.8
2023,"대구","서구","대구염색열병합","석탄","집단",72900,718.336752
2023,"경기","안산시","반월열병합","석탄","집단",83455,367653.79535
2023,"전남","여수시","보임열병합","석탄","집단",48400,48221.551
2023,"부산","사하구","부산염색열병합","석탄","집단",19000,16212.468889
2023,"전북","익산시","상공에너지열병합","석탄","집단",9800,40274.506507
2023,"전북","군산시","새만금열병합","석탄","집단",303000,2376384.492
2023,"전남","여수시","여수열병합","석탄","집단",0,358278.1965
2023,"전북","익산시","전북집단에너지","석탄","집단",19000,105888.305175
2023,"경기","포천시","포천그린에너지","석탄","집단",169900,1337553.297
2023,"전북","군산시","SGC에너지","석탄","집단",113569,1962174.689188
2023,"대구","달서구","대구열병합","유류","집단",43500,74498.614674
2023,"경남","진주시","무림열병합","유류","집단",26300,53559.813006
2023,"경기","수원시","수원열병합","유류","집단",38900,43543.325502
2023,"충북","청주시","청주열병합","유류","집단",0,84478.550604
2023,"경기","수원시","광교열병합","가스","집단",144788,787876.720674
2023,"충남","예산군","내포그린에너지열병합","가스","집단",495000,1954125.7349
2023,"서울","노원구","노원열병합","가스","집단",37000,44656.585166
2023,"인천","남동구","논현열병합","가스","집단",24000,20860.883022
2023,"대구","동구","대구그린파워","가스","집단",370700,1722566.20258
2023,"대전","유성구","대전서남부열병합","가스","집단",48300,95213.065412
2023,"서울","송파구","동남권열병합#1","가스","집단",0,3696.021745
2023,"경기","화성시","동탄열병합","가스","집단",756760,4059285.88004
2023,"경기","오산시","명품오산열병합","가스","집단",436100,2815611.9926
2023,"서울","양천구","목동열병합","가스","집단",21000,22499.225919
2023,"경기","남양주시","별내열병합","가스","집단",115410,378598.42726
2023,"경기","부천시","부천복합","가스","집단",450000,1069909
2023,"인천","연수구","송도복합","가스","집단",187300,790311.96842
2023,"광주","광산구","수완에너지","가스","집단",115246,326679.418904
2023,"서울","양천구","신정열병합","가스","집단",6000,0
2023,"충남","아산시","아산배방열병합","가스","집단",101700,247949.525207
2023,"경기","안산시","안산열병합","가스","집단",60000,8557.310664
2023,"경기","안양시","안양열병합","가스","집단",963380,5433616
2023,"경남","양산시","양산열병합","가스","집단",118972,345537.375902
2023,"강원","양양군","양주열병합","가스","집단",524300,1078514.86938
2023,"경기","하남시","위례열병합","가스","집단",412600,2288354.20884
2023,"인천","중구","인천공항열병합","가스","집단",127000,381727.108
2023,"강원","춘천시","춘천열병합","가스","집단",431200,2222739.98182
2023,"경기","파주시","파주열병합","가스","집단",515500,2530672.2931
2023,"경기","성남시","판교열병합","가스","집단",146314,833689.675354
2023,"경기","하남시","하남열병합","가스","집단",363811,1671298.7205
2023,"경기","화성시","화성열병합","가스","집단",511800,2380553.19028
2023,"전남","여수시","여천 NCC","부생가스","집단",0,236095.265984
2023,"대전","대덕구","대전열병합","기타","집단",88000,70679.986386
2023,"제주","제주시","제주내연(중부)","내연","내연력",40000,74809.1
2023,"-","-","한전 도서 내연(D/P)","내연","내연력",96550,314979.691
2023,"강원","원주시","폐기물에너지(원주그린)","폐기물","기타",10000,63809.145
2023,"-","-","부생가스","부생가스","기타",27800,2416.171584
2023,"-","-","폐기물에너지","폐기물","기타",313045,991225.47479
2023,"-","-","기타","기타","기타",20090,115084.51757
2023,"-","-","기타 상용자가(LNG)","가스","기타",0,178269.181539
2023,"-","-","기타 상용자가(부생가스)","부생가스","기타",0,924262.841967
2023,"-","-","기타 상용자가(폐기물)","폐기물","기타",0,28417.387539
2022,"강원","강릉시","강릉","일반수력",NA,82000,0
2022,"강원","춘천시","의암","일반수력",NA,48000,148582
2022,"경기","가평군","청평","일반수력",NA,140100,311225
2022,"강원","춘천시","춘천","일반수력",NA,62280,123707
2022,"경북","칠곡군","칠보(섬진강)","일반수력",NA,35000,73400.60168
2022,"경기","남양주시","팔당","일반수력",NA,120000,333287
2022,"강원","화천군","화천","일반수력",NA,108000,212983
2022,"충북","청주시","대청(수자원공사)","일반수력",NA,90000,100361.232
2022,"강원","춘천시","소양강(수자원공사)","일반수력",NA,2e+05,608113.632
2022,"경북","안동시","안동(수자원공사)","일반수력",NA,90000,109440.48
2022,"전북","진안군","용담(수자원공사)","일반수력",NA,22100,90743.6
2022,"경북","안동시","임하(수자원공사)","일반수력",NA,50000,20533.72
2022,"전남","순천시","주암(수자원공사)","일반수력",NA,22500,37145.125
2022,"충북","충주시","충주(수자원공사)","일반수력",NA,412000,691863.791
2022,"경남","합천군","합천(수자원공사)","일반수력",NA,1e+05,89275.68
2022,"전북","무주군","무주양수","양수",NA,6e+05,614756.31
2022,"경북","예천군","예천양수","양수",NA,8e+05,0
2022,"경남","밀양시","삼랑진양수","양수",NA,6e+05,584601.97768
2022,"경기","가평군","청평양수","양수",NA,4e+05,334630.17012
2022,"강원","양양군","양양양수","양수",NA,1e+06,946966.12579
2022,"경남","산청군","산청양수","양수",NA,7e+05,711663.40816
2022,"경북","청송군","청송양수","양수",NA,6e+05,522431.17139
2022,"강원","횡성군","강림소수력","소수력",NA,450,1095.731
2022,"충북","괴산군","괴산소수력","소수력",NA,2600,7719.5
2022,"전북","무주군","무주양수 소수력","소수력",NA,400,245.446688
2022,"충남","보령시","보령화력소수력#1","소수력",NA,5000,4576.351761
2022,"충남","보령시","보령화력소수력#2","소수력",NA,2500,4998.434432
2022,"전남","보성군","보성강수력","소수력",NA,4500,7364.95
2022,"경남","산청군","산청소수력","소수력",NA,995,2192.514336
2022,"강원","삼척시","삼척그린파워 해양소수력","소수력",NA,2750,11554.1496
2022,"경남","고성군","삼천포해양소수력","소수력",NA,5000,18725.625
2022,"충남","보령시","신보령소수력","소수력",NA,5000,17439.905894
2022,"충남","서천군","신서천화력소수력","소수력",NA,2586,5233.994918
2022,"강원","양양군","양양양수 신소수력","소수력",NA,150,1028.785461
2022,"강원","양양군","양양양수소수력","소수력",NA,1400,4089.364704
2022,"인천","옹진군","영흥소수력#1","소수력",NA,3000,9156.124376
2022,"인천","옹진군","영흥해양소수력#2","소수력",NA,4599,848.84139
2022,"인천","옹진군","영흥해양수력#3","소수력",NA,5000,18432.970362
2022,"경북","예천군","예천소수력","소수력",NA,900,832.843872
2022,"충남","태안군","태안소수력#1","소수력",NA,2200,2147.171536
2022,"충남","태안군","태안소수력#2","소수력",NA,5000,7241.957285
2022,"제주","제주시","행원소수력","소수력",NA,60,0
2022,"경북","울릉군","추산소수력(도서)","소수력",NA,700,0
2022,"-","-","[PPA] 한수원","소수력",NA,925,207.732
2022,"강원","동해시","동해#1","무연탄",NA,2e+05,1028464.398
2022,"강원","동해시","동해#2","무연탄",NA,2e+05,842295.449001
2022,"충남","당진시","당진#1","유연탄",NA,5e+05,0
2022,"충남","당진시","당진#2","유연탄",NA,5e+05,3800306.038999
2022,"충남","당진시","당진#3","유연탄",NA,5e+05,2915946.899997
2022,"충남","당진시","당진#4","유연탄",NA,5e+05,192341.12
2022,"충남","당진시","당진#5","유연탄",NA,5e+05,2875555.741
2022,"충남","당진시","당진#6","유연탄",NA,5e+05,2567306.887
2022,"충남","당진시","당진#7","유연탄",NA,5e+05,2017576.261
2022,"충남","당진시","당진#8","유연탄",NA,5e+05,2570604.317
2022,"충남","당진시","당진#9","유연탄",NA,1020000,4931294.882
2022,"충남","당진시","당진#10","유연탄",NA,1020000,6073743.84
2022,"충남","보령시","보령#3","유연탄",NA,550000,3552566.973
2022,"충남","보령시","보령#4","유연탄",NA,5e+05,0
2022,"충남","보령시","보령#5","유연탄",NA,5e+05,1833427
2022,"충남","보령시","보령#6","유연탄",NA,5e+05,2631445
2022,"충남","보령시","보령#7","유연탄",NA,5e+05,3292424.754
2022,"충남","보령시","보령#8","유연탄",NA,5e+05,3304235.855001
2022,"강원","삼척시","삼척그린파워#1","유연탄",NA,1022000,5154229.496101
2022,"강원","삼척시","삼척그린파워#2","유연탄",NA,1022000,6012868.877401
2022,"경남","고성군","삼천포#3","유연탄",NA,560000,3256874
2022,"경남","고성군","삼천포#4","유연탄",NA,560000,2099484.000002
2022,"경남","고성군","삼천포#5","유연탄",NA,5e+05,3186056.999999
2022,"경남","고성군","삼천포#6","유연탄",NA,5e+05,2873911
2022,"충남","보령시","신보령#1","유연탄",NA,1019029,7652534.376
2022,"충남","보령시","신보령#2","유연탄",NA,1019029,4779030.233
2022,"전남","여수시","여수#1","유연탄",NA,340000,1697126
2022,"전남","여수시","여수#2","유연탄",NA,328600,1603815
2022,"인천","옹진군","영흥#1","유연탄",NA,8e+05,0
2022,"인천","옹진군","영흥#2","유연탄",NA,8e+05,522876
2022,"인천","옹진군","영흥#3","유연탄",NA,870000,6351860.268
2022,"인천","옹진군","영흥#4","유연탄",NA,870000,5323330.941
2022,"인천","옹진군","영흥#5","유연탄",NA,870000,6621311
2022,"인천","옹진군","영흥#6","유연탄",NA,870000,6478573
2022,"충남","태안군","태안#1","유연탄",NA,5e+05,2574424.87166
2022,"충남","태안군","태안#2","유연탄",NA,5e+05,2262045.628634
2022,"충남","태안군","태안#3","유연탄",NA,5e+05,2127927.951959
2022,"충남","태안군","태안#4","유연탄",NA,5e+05,2508975.807969
2022,"충남","태안군","태안#5","유연탄",NA,5e+05,2145932.29095
2022,"충남","태안군","태안#6","유연탄",NA,5e+05,2000634.414
2022,"충남","태안군","태안#7","유연탄",NA,5e+05,1791436.0365
2022,"충남","태안군","태안#8","유연탄",NA,5e+05,2894861.6108
2022,"충남","태안군","태안#9","유연탄",NA,1050000,4234112.14251
2022,"충남","태안군","태안#10","유연탄",NA,1050000,6680125.9078
2022,"경남","하동군","하동#1","유연탄",NA,5e+05,1871195.98256
2022,"경남","하동군","하동#2","유연탄",NA,5e+05,2904341.263521
2022,"경남","하동군","하동#3","유연탄",NA,5e+05,3463453.8522
2022,"경남","하동군","하동#4","유연탄",NA,5e+05,2372500.44505
2022,"경남","하동군","하동#5","유연탄",NA,5e+05,3381672.884699
2022,"경남","하동군","하동#6","유연탄",NA,5e+05,2586328.351099
2022,"경남","하동군","하동#7","유연탄",NA,5e+05,2841960.8036
2022,"경남","하동군","하동#8","유연탄",NA,5e+05,2937668.0828
2022,"강원","동해시","북평#1","유연탄",NA,595000,3816822.906
2022,"강원","동해시","북평#2","유연탄",NA,595000,3678749.773
2022,"강원","고성군","고성#1","유연탄",NA,1040000,5836236.7464
2022,"강원","고성군","고성#2","유연탄",NA,1040000,6179128.0902
2022,"강원","강릉시","강릉안인#1","유연탄",NA,1040000,2372552.11648
2022,"강원","강릉시","강릉안인#2","유연탄",NA,0,593303.672891
2022,"경기","평택시","평택#1","가스","기력",350000,550029
2022,"경기","평택시","평택#2","가스","기력",350000,324679
2022,"경기","평택시","평택#3","가스","기력",350000,186610
2022,"경기","평택시","평택#4","가스","기력",350000,316027
2022,"전북","군산시","군산C/C","가스","복합",718400,939543.02564
2022,"충남","보령시","보령C/C","가스","복합",1350000,1339319
2022,"부산","사하구","부산C/C","가스","복합",1800000,8212839
2022,"경기","성남시","분당C/C","가스","복합",922064,2685285
2022,"서울","마포구","서울C/C","가스","복합",738346,3713451
2022,"인천","서구","서인천C/C","가스","복합",1800000,4511922
2022,"인천","서구","신인천C/C","가스","복합",1800000,5248352
2022,"경북","안동시","안동C/C","가스","복합",361600,1841461.0002
2022,"강원","영월군","영월C/C","가스","복합",848000,697932
2022,"울산","남구","울산C/C","가스","복합",2071900,6924682.50856
2022,"인천","서구","인천C/C","가스","복합",1462447,4867458.5
2022,"경기","고양시","일산C/C","가스","복합",9e+05,1777766.702
2022,"제주","제주시","제주C/C","가스","복합",228734,929528.292
2022,"경기","평택시","평택C/C","가스","복합",868500,4758489
2022,"제주","제주시","한림C/C","가스","복합",105000,410113.4
2022,"제주","서귀포시","남제주C/C","유류","복합",146245,246770.229876
2022,"울산","울주군","고려아연C/C","가스","복합",0,85628.253056
2022,"전남","광양시","광양C/C","가스","복합",989200,6455367.2432
2022,"충남","당진시","당진C/C","가스","복합",2261750,8725840.5123
2022,"경기","동두천시","동두천C/C","가스","복합",1716800,9576722.3877
2022,"부산","기장군","부산정관에너지","가스","복합",45836,9310.61698
2022,"경기","평택시","신평택C/C","가스","복합",863300,4559433.05759
2022,"경기","안산시","안산C/C","가스","복합",751200,4891234.08766
2022,"울산","남구","영남파워","가스","복합",442800,2370106.5281
2022,"경기","평택시","오성C/C","가스","복합",769830,3451612.472
2022,"전남","광양시","율촌C/C","가스","복합",1389700,6223722.9
2022,"경기","이천시","이천SEC C/C","가스","복합",0,4.96776
2022,"경기","파주시","파주문산C/C","가스","복합",1695200,7019342.310024
2022,"인천","서구","포스코에너지C/C","가스","복합",3176000,11189296.3567
2022,"경기","포천시","포천C/C","가스","복합",1450000,5472569.0676
2022,"경기","포천시","포천천연C/C","가스","복합",874200,4795986.2617
2022,"경남","하동군","대산C/C","유류","복합",465800,64749.460776
2022,"부산","기장군","고리#2","원자력",NA,650000,3821423
2022,"부산","기장군","고리#3","원자력",NA,950000,8890860
2022,"부산","기장군","고리#4","원자력",NA,950000,9136497
2022,"부산","기장군","신고리#1","원자력",NA,1e+06,7876026.585
2022,"부산","기장군","신고리#2","원자력",NA,1e+06,7932573.276
2022,"울산","울주군","새울#1","원자력",NA,1400000,12921974.451
2022,"울산","울주군","새울#2","원자력",NA,1400000,10470631.742
2022,"경북","경주시","월성#2","원자력",NA,7e+05,2157103
2022,"경북","경주시","월성#3","원자력",NA,7e+05,4887729.189
2022,"경북","경주시","월성#4","원자력",NA,7e+05,5310886.389
2022,"경북","경주시","신월성#1","원자력",NA,1e+06,8312755.602
2022,"경북","경주시","신월성#2","원자력",NA,1e+06,7719481.116
2022,"전남","영광군","한빛#1","원자력",NA,950000,6191305.355
2022,"전남","영광군","한빛#2","원자력",NA,950000,5576302.783
2022,"전남","영광군","한빛#3","원자력",NA,1e+06,5524827.755
2022,"전남","영광군","한빛#4","원자력",NA,1e+06,476778.505
2022,"전남","영광군","한빛#5","원자력",NA,1e+06,9194959
2022,"전남","영광군","한빛#6","원자력",NA,1e+06,6773771.558
2022,"경북","울진군","한울#1","원자력",NA,950000,7499716.301
2022,"경북","울진군","한울#2","원자력",NA,950000,8806282.021
2022,"경북","울진군","한울#3","원자력",NA,1e+06,9014111.856
2022,"경북","울진군","한울#4","원자력",NA,1e+06,9147823.564
2022,"경북","울진군","한울#5","원자력",NA,1e+06,7194097
2022,"경북","울진군","한울#6","원자력",NA,1e+06,7912402
2022,"경북","울진군","신한울#1","원자력",NA,1400000,3303693.369
2022,"강원","강릉시","* 영동#1","바이오매스",NA,125000,673342
2022,"강원","강릉시","* 영동#2","바이오매스",NA,2e+05,990487
2022,"제주","제주시","* 남제주#1","바이오중유",NA,1e+05,482395.5
2022,"제주","제주시","* 남제주#2","바이오중유",NA,1e+05,426797.5
2022,"충남","태안군","석탄액화가스(태안IGCC)","IGCC",NA,346330,1964827.3
2022,"전남","담양군","해양에너지","해양에너지",NA,255580,423843.07771
2022,"-","-","바이오매스","바이오매스",NA,1056002,5760144.517426
2022,"세종","세종시","세종열병합","가스","집단",530441,3138364.236
2022,"경북","구미시","구미열병합","석탄","집단",97100,577770.72876
2022,"전남","여수시","금호여수열병합","석탄","집단",264100,1736513.616801
2022,"경북","김천시","김천열병합","석탄","집단",59000,366124.23
2022,"경기","안산시","반월열병합","석탄","집단",83455,375858.683758
2022,"전북","익산시","상공에너지열병합","석탄","집단",9800,36879.175852
