"SIDO","SIGUNGU","SIDO_SIGUNGU_NM","year","value","Units"
"강원","강릉시","강원_강릉시","1992",221854,"people"
"강원","강릉시","강원_강릉시","1993",222423,"people"
"강원","강릉시","강원_강릉시","1994",222917,"people"
"강원","강릉시","강원_강릉시","1995",223539,"people"
"강원","강릉시","강원_강릉시","1996",224111,"people"
"강원","강릉시","강원_강릉시","1997",225528,"people"
"강원","강릉시","강원_강릉시","1998",229449,"people"
"강원","강릉시","강원_강릉시","1999",232067,"people"
"강원","강릉시","강원_강릉시","2000",233121,"people"
"강원","강릉시","강원_강릉시","2001",231943,"people"
"강원","강릉시","강원_강릉시","2002",229869,"people"
"강원","강릉시","강원_강릉시","2003",229073,"people"
"강원","강릉시","강원_강릉시","2004",227259,"people"
"강원","강릉시","강원_강릉시","2005",224391,"people"
"강원","강릉시","강원_강릉시","2006",222016,"people"
"강원","강릉시","강원_강릉시","2007",220484,"people"
"강원","강릉시","강원_강릉시","2008",218399,"people"
"강원","강릉시","강원_강릉시","2009",217464,"people"
"강원","강릉시","강원_강릉시","2010",218503,"people"
"강원","강릉시","강원_강릉시","2011",217571,"people"
"강원","강릉시","강원_강릉시","2012",217741,"people"
"강원","강릉시","강원_강릉시","2013",216806,"people"
"강원","강릉시","강원_강릉시","2014",215807,"people"
"강원","강릉시","강원_강릉시","2015",214560,"people"
"강원","강릉시","강원_강릉시","2016",213846,"people"
"강원","강릉시","강원_강릉시","2017",213952,"people"
"강원","강릉시","강원_강릉시","2018",212957,"people"
"강원","강릉시","강원_강릉시","2019",213442,"people"
"강원","강릉시","강원_강릉시","2020",213321,"people"
"강원","강릉시","강원_강릉시","2021",212965,"people"
"강원","강릉시","강원_강릉시","2022",211381,"people"
"강원","강릉시","강원_강릉시","2023",209439,"people"
"강원","강릉시","강원_강릉시","2024",207731,"people"
"강원","고성군","강원_고성군","1992",41592,"people"
"강원","고성군","강원_고성군","1993",40482,"people"
"강원","고성군","강원_고성군","1994",39454,"people"
"강원","고성군","강원_고성군","1995",39005,"people"
"강원","고성군","강원_고성군","1996",38142,"people"
"강원","고성군","강원_고성군","1997",37384,"people"
"강원","고성군","강원_고성군","1998",37319,"people"
"강원","고성군","강원_고성군","1999",36369,"people"
"강원","고성군","강원_고성군","2000",35391,"people"
"강원","고성군","강원_고성군","2001",34643,"people"
"강원","고성군","강원_고성군","2002",33721,"people"
"강원","고성군","강원_고성군","2003",32739,"people"
"강원","고성군","강원_고성군","2004",32361,"people"
"강원","고성군","강원_고성군","2005",31964,"people"
"강원","고성군","강원_고성군","2006",31285,"people"
"강원","고성군","강원_고성군","2007",30383,"people"
"강원","고성군","강원_고성군","2008",30172,"people"
"강원","고성군","강원_고성군","2009",30272,"people"
"강원","고성군","강원_고성군","2010",30112,"people"
"강원","고성군","강원_고성군","2011",30057,"people"
"강원","고성군","강원_고성군","2012",30124,"people"
"강원","고성군","강원_고성군","2013",30398,"people"
"강원","고성군","강원_고성군","2014",30269,"people"
"강원","고성군","강원_고성군","2015",30060,"people"
"강원","고성군","강원_고성군","2016",30114,"people"
"강원","고성군","강원_고성군","2017",30029,"people"
"강원","고성군","강원_고성군","2018",28144,"people"
"강원","고성군","강원_고성군","2019",27260,"people"
"강원","고성군","강원_고성군","2020",26757,"people"
"강원","고성군","강원_고성군","2021",27249,"people"
"강원","고성군","강원_고성군","2022",27274,"people"
"강원","고성군","강원_고성군","2023",27305,"people"
"강원","고성군","강원_고성군","2024",26999,"people"
"강원","동해시","강원_동해시","1992",96293,"people"
"강원","동해시","강원_동해시","1993",97734,"people"
"강원","동해시","강원_동해시","1994",99126,"people"
"강원","동해시","강원_동해시","1995",100277,"people"
"강원","동해시","강원_동해시","1996",101912,"people"
"강원","동해시","강원_동해시","1997",103112,"people"
"강원","동해시","강원_동해시","1998",103474,"people"
"강원","동해시","강원_동해시","1999",103704,"people"
"강원","동해시","강원_동해시","2000",103654,"people"
"강원","동해시","강원_동해시","2001",103570,"people"
"강원","동해시","강원_동해시","2002",102857,"people"
"강원","동해시","강원_동해시","2003",101764,"people"
"강원","동해시","강원_동해시","2004",100727,"people"
"강원","동해시","강원_동해시","2005",99230,"people"
"강원","동해시","강원_동해시","2006",97497,"people"
"강원","동해시","강원_동해시","2007",96652,"people"
"강원","동해시","강원_동해시","2008",95652,"people"
"강원","동해시","강원_동해시","2009",95271,"people"
"강원","동해시","강원_동해시","2010",95236,"people"
"강원","동해시","강원_동해시","2011",95804,"people"
"강원","동해시","강원_동해시","2012",93897,"people"
"강원","동해시","강원_동해시","2013",95143,"people"
"강원","동해시","강원_동해시","2014",94562,"people"
"강원","동해시","강원_동해시","2015",93895,"people"
"강원","동해시","강원_동해시","2016",93297,"people"
"강원","동해시","강원_동해시","2017",92851,"people"
"강원","동해시","강원_동해시","2018",91272,"people"
"강원","동해시","강원_동해시","2019",90522,"people"
"강원","동해시","강원_동해시","2020",90593,"people"
"강원","동해시","강원_동해시","2021",90081,"people"
"강원","동해시","강원_동해시","2022",89426,"people"
"강원","동해시","강원_동해시","2023",88625,"people"
"강원","동해시","강원_동해시","2024",87675,"people"
"강원","삼척시","강원_삼척시","1992",99997,"people"
"강원","삼척시","강원_삼척시","1993",96698,"people"
"강원","삼척시","강원_삼척시","1994",92749,"people"
"강원","삼척시","강원_삼척시","1995",90005,"people"
"강원","삼척시","강원_삼척시","1996",87303,"people"
"강원","삼척시","강원_삼척시","1997",86016,"people"
"강원","삼척시","강원_삼척시","1998",85846,"people"
"강원","삼척시","강원_삼척시","1999",84523,"people"
"강원","삼척시","강원_삼척시","2000",82177,"people"
"강원","삼척시","강원_삼척시","2001",79770,"people"
"강원","삼척시","강원_삼척시","2002",77434,"people"
"강원","삼척시","강원_삼척시","2003",75759,"people"
"강원","삼척시","강원_삼척시","2004",74301,"people"
"강원","삼척시","강원_삼척시","2005",73134,"people"
"강원","삼척시","강원_삼척시","2006",71750,"people"
"강원","삼척시","강원_삼척시","2007",70791,"people"
"강원","삼척시","강원_삼척시","2008",70954,"people"
"강원","삼척시","강원_삼척시","2009",71935,"people"
"강원","삼척시","강원_삼척시","2010",72046,"people"
"강원","삼척시","강원_삼척시","2011",72312,"people"
"강원","삼척시","강원_삼척시","2012",72463,"people"
"강원","삼척시","강원_삼척시","2013",73023,"people"
"강원","삼척시","강원_삼척시","2014",72314,"people"
"강원","삼척시","강원_삼척시","2015",70839,"people"
"강원","삼척시","강원_삼척시","2016",69599,"people"
"강원","삼척시","강원_삼척시","2017",68514,"people"
"강원","삼척시","강원_삼척시","2018",68326,"people"
"강원","삼척시","강원_삼척시","2019",67228,"people"
"강원","삼척시","강원_삼척시","2020",65243,"people"
"강원","삼척시","강원_삼척시","2021",63429,"people"
"강원","삼척시","강원_삼척시","2022",63455,"people"
"강원","삼척시","강원_삼척시","2023",62651,"people"
"강원","삼척시","강원_삼척시","2024",61735,"people"
"강원","속초시","강원_속초시","1992",74730,"people"
"강원","속초시","강원_속초시","1993",76577,"people"
"강원","속초시","강원_속초시","1994",78549,"people"
"강원","속초시","강원_속초시","1995",80625,"people"
"강원","속초시","강원_속초시","1996",82472,"people"
"강원","속초시","강원_속초시","1997",85263,"people"
"강원","속초시","강원_속초시","1998",86923,"people"
"강원","속초시","강원_속초시","1999",88764,"people"
"강원","속초시","강원_속초시","2000",90032,"people"
"강원","속초시","강원_속초시","2001",90231,"people"
"강원","속초시","강원_속초시","2002",90029,"people"
"강원","속초시","강원_속초시","2003",89047,"people"
"강원","속초시","강원_속초시","2004",87933,"people"
"강원","속초시","강원_속초시","2005",87124,"people"
"강원","속초시","강원_속초시","2006",86073,"people"
"강원","속초시","강원_속초시","2007",85370,"people"
"강원","속초시","강원_속초시","2008",84599,"people"
"강원","속초시","강원_속초시","2009",83822,"people"
"강원","속초시","강원_속초시","2010",84302,"people"
"강원","속초시","강원_속초시","2011",83745,"people"
"강원","속초시","강원_속초시","2012",83579,"people"
"강원","속초시","강원_속초시","2013",83109,"people"
"강원","속초시","강원_속초시","2014",82432,"people"
"강원","속초시","강원_속초시","2015",81992,"people"
"강원","속초시","강원_속초시","2016",81793,"people"
"강원","속초시","강원_속초시","2017",82273,"people"
"강원","속초시","강원_속초시","2018",81682,"people"
"강원","속초시","강원_속초시","2019",81786,"people"
"강원","속초시","강원_속초시","2020",82665,"people"
"강원","속초시","강원_속초시","2021",82791,"people"
"강원","속초시","강원_속초시","2022",82806,"people"
"강원","속초시","강원_속초시","2023",82054,"people"
"강원","속초시","강원_속초시","2024",80933,"people"
"강원","양구군","강원_양구군","1992",25270,"people"
"강원","양구군","강원_양구군","1993",24802,"people"
"강원","양구군","강원_양구군","1994",24560,"people"
"강원","양구군","강원_양구군","1995",24233,"people"
"강원","양구군","강원_양구군","1996",24047,"people"
"강원","양구군","강원_양구군","1997",23778,"people"
"강원","양구군","강원_양구군","1998",24027,"people"
"강원","양구군","강원_양구군","1999",23756,"people"
"강원","양구군","강원_양구군","2000",23420,"people"
"강원","양구군","강원_양구군","2001",23198,"people"
"강원","양구군","강원_양구군","2002",22527,"people"
"강원","양구군","강원_양구군","2003",21995,"people"
"강원","양구군","강원_양구군","2004",21692,"people"
"강원","양구군","강원_양구군","2005",21480,"people"
"강원","양구군","강원_양구군","2006",21269,"people"
"강원","양구군","강원_양구군","2007",21401,"people"
"강원","양구군","강원_양구군","2008",21303,"people"
"강원","양구군","강원_양구군","2009",21323,"people"
"강원","양구군","강원_양구군","2010",21843,"people"
"강원","양구군","강원_양구군","2011",22285,"people"
"강원","양구군","강원_양구군","2012",22799,"people"
"강원","양구군","강원_양구군","2013",23594,"people"
"강원","양구군","강원_양구군","2014",23888,"people"
"강원","양구군","강원_양구군","2015",24089,"people"
"강원","양구군","강원_양구군","2016",24010,"people"
"강원","양구군","강원_양구군","2017",23835,"people"
"강원","양구군","강원_양구군","2018",23408,"people"
"강원","양구군","강원_양구군","2019",22764,"people"
"강원","양구군","강원_양구군","2020",22278,"people"
"강원","양구군","강원_양구군","2021",21748,"people"
"강원","양구군","강원_양구군","2022",21383,"people"
"강원","양구군","강원_양구군","2023",21056,"people"
"강원","양구군","강원_양구군","2024",20621,"people"
"강원","양양군","강원_양양군","1992",32292,"people"
"강원","양양군","강원_양양군","1993",31913,"people"
"강원","양양군","강원_양양군","1994",31300,"people"
"강원","양양군","강원_양양군","1995",31063,"people"
"강원","양양군","강원_양양군","1996",30906,"people"
"강원","양양군","강원_양양군","1997",30919,"people"
"강원","양양군","강원_양양군","1998",31103,"people"
"강원","양양군","강원_양양군","1999",30941,"people"
"강원","양양군","강원_양양군","2000",30141,"people"
"강원","양양군","강원_양양군","2001",30180,"people"
"강원","양양군","강원_양양군","2002",30076,"people"
"강원","양양군","강원_양양군","2003",29480,"people"
"강원","양양군","강원_양양군","2004",29187,"people"
"강원","양양군","강원_양양군","2005",29132,"people"
"강원","양양군","강원_양양군","2006",28661,"people"
"강원","양양군","강원_양양군","2007",28472,"people"
"강원","양양군","강원_양양군","2008",28115,"people"
"강원","양양군","강원_양양군","2009",27957,"people"
"강원","양양군","강원_양양군","2010",27929,"people"
"강원","양양군","강원_양양군","2011",27942,"people"
"강원","양양군","강원_양양군","2012",27802,"people"
"강원","양양군","강원_양양군","2013",27659,"people"
"강원","양양군","강원_양양군","2014",27521,"people"
"강원","양양군","강원_양양군","2015",27479,"people"
"강원","양양군","강원_양양군","2016",27218,"people"
"강원","양양군","강원_양양군","2017",27207,"people"
"강원","양양군","강원_양양군","2018",27347,"people"
"강원","양양군","강원_양양군","2019",27726,"people"
"강원","양양군","강원_양양군","2020",27946,"people"
"강원","양양군","강원_양양군","2021",27913,"people"
"강원","양양군","강원_양양군","2022",27866,"people"
"강원","양양군","강원_양양군","2023",27710,"people"
"강원","양양군","강원_양양군","2024",27489,"people"
"강원","영월군","강원_영월군","1992",58781,"people"
"강원","영월군","강원_영월군","1993",56473,"people"
"강원","영월군","강원_영월군","1994",54886,"people"
"강원","영월군","강원_영월군","1995",53398,"people"
"강원","영월군","강원_영월군","1996",51787,"people"
"강원","영월군","강원_영월군","1997",50498,"people"
"강원","영월군","강원_영월군","1998",50287,"people"
"강원","영월군","강원_영월군","1999",49746,"people"
"강원","영월군","강원_영월군","2000",48393,"people"
"강원","영월군","강원_영월군","2001",52101,"people"
"강원","영월군","강원_영월군","2002",45273,"people"
"강원","영월군","강원_영월군","2003",44027,"people"
"강원","영월군","강원_영월군","2004",42406,"people"
"강원","영월군","강원_영월군","2005",41538,"people"
"강원","영월군","강원_영월군","2006",40511,"people"
"강원","영월군","강원_영월군","2007",40290,"people"
"강원","영월군","강원_영월군","2008",40201,"people"
"강원","영월군","강원_영월군","2009",40265,"people"
"강원","영월군","강원_영월군","2010",40407,"people"
"강원","영월군","강원_영월군","2011",40199,"people"
"강원","영월군","강원_영월군","2012",40155,"people"
"강원","영월군","강원_영월군","2013",40150,"people"
"강원","영월군","강원_영월군","2014",40191,"people"
"강원","영월군","강원_영월군","2015",40216,"people"
"강원","영월군","강원_영월군","2016",40073,"people"
"강원","영월군","강원_영월군","2017",40067,"people"
"강원","영월군","강원_영월군","2018",39730,"people"
"강원","영월군","강원_영월군","2019",39127,"people"
"강원","영월군","강원_영월군","2020",38662,"people"
"강원","영월군","강원_영월군","2021",37904,"people"
"강원","영월군","강원_영월군","2022",37728,"people"
"강원","영월군","강원_영월군","2023",37332,"people"
"강원","영월군","강원_영월군","2024",36721,"people"
"강원","원주시","강원_원주시","1992",220513,"people"
"강원","원주시","강원_원주시","1993",226340,"people"
"강원","원주시","강원_원주시","1994",230782,"people"
"강원","원주시","강원_원주시","1995",237537,"people"
"강원","원주시","강원_원주시","1996",244535,"people"
"강원","원주시","강원_원주시","1997",254271,"people"
"강원","원주시","강원_원주시","1998",260355,"people"
"강원","원주시","강원_원주시","1999",265073,"people"
"강원","원주시","강원_원주시","2000",270009,"people"
"강원","원주시","강원_원주시","2001",274266,"people"
"강원","원주시","강원_원주시","2002",276889,"people"
"강원","원주시","강원_원주시","2003",280738,"people"
"강원","원주시","강원_원주시","2004",284628,"people"
"강원","원주시","강원_원주시","2005",288454,"people"
"강원","원주시","강원_원주시","2006",294155,"people"
"강원","원주시","강원_원주시","2007",298762,"people"
"강원","원주시","강원_원주시","2008",303975,"people"
"강원","원주시","강원_원주시","2009",307882,"people"
"강원","원주시","강원_원주시","2010",314678,"people"
"강원","원주시","강원_원주시","2011",320536,"people"
"강원","원주시","강원_원주시","2012",323885,"people"
"강원","원주시","강원_원주시","2013",324837,"people"
"강원","원주시","강원_원주시","2014",327292,"people"
"강원","원주시","강원_원주시","2015",332995,"people"
"강원","원주시","강원_원주시","2016",337979,"people"
"강원","원주시","강원_원주시","2017",341337,"people"
"강원","원주시","강원_원주시","2018",344070,"people"
"강원","원주시","강원_원주시","2019",349215,"people"
"강원","원주시","강원_원주시","2020",354376,"people"
"강원","원주시","강원_원주시","2021",357757,"people"
"강원","원주시","강원_원주시","2022",360807,"people"
"강원","원주시","강원_원주시","2023",361503,"people"
"강원","원주시","강원_원주시","2024",362164,"people"
"강원","인제군","강원_인제군","1992",35686,"people"
"강원","인제군","강원_인제군","1993",35251,"people"
"강원","인제군","강원_인제군","1994",35306,"people"
"강원","인제군","강원_인제군","1995",35079,"people"
"강원","인제군","강원_인제군","1996",34670,"people"
"강원","인제군","강원_인제군","1997",34187,"people"
"강원","인제군","강원_인제군","1998",34288,"people"
"강원","인제군","강원_인제군","1999",34090,"people"
"강원","인제군","강원_인제군","2000",33618,"people"
"강원","인제군","강원_인제군","2001",33092,"people"
"강원","인제군","강원_인제군","2002",32447,"people"
"강원","인제군","강원_인제군","2003",32092,"people"
"강원","인제군","강원_인제군","2004",32443,"people"
"강원","인제군","강원_인제군","2005",32811,"people"
"강원","인제군","강원_인제군","2006",32493,"people"
"강원","인제군","강원_인제군","2007",32079,"people"
"강원","인제군","강원_인제군","2008",31620,"people"
"강원","인제군","강원_인제군","2009",31452,"people"
"강원","인제군","강원_인제군","2010",31842,"people"
"강원","인제군","강원_인제군","2011",31970,"people"
"강원","인제군","강원_인제군","2012",32456,"people"
"강원","인제군","강원_인제군","2013",32517,"people"
"강원","인제군","강원_인제군","2014",32475,"people"
"강원","인제군","강원_인제군","2015",33255,"people"
"강원","인제군","강원_인제군","2016",32720,"people"
"강원","인제군","강원_인제군","2017",32582,"people"
"강원","인제군","강원_인제군","2018",32136,"people"
"강원","인제군","강원_인제군","2019",31672,"people"
"강원","인제군","강원_인제군","2020",31694,"people"
"강원","인제군","강원_인제군","2021",32165,"people"
"강원","인제군","강원_인제군","2022",32206,"people"
"강원","인제군","강원_인제군","2023",32020,"people"
"강원","인제군","강원_인제군","2024",31535,"people"
"강원","정선군","강원_정선군","1992",80121,"people"
"강원","정선군","강원_정선군","1993",72890,"people"
"강원","정선군","강원_정선군","1994",66160,"people"
"강원","정선군","강원_정선군","1995",61115,"people"
"강원","정선군","강원_정선군","1996",57350,"people"
"강원","정선군","강원_정선군","1997",54668,"people"
"강원","정선군","강원_정선군","1998",53849,"people"
"강원","정선군","강원_정선군","1999",51734,"people"
"강원","정선군","강원_정선군","2000",50572,"people"
"강원","정선군","강원_정선군","2001",49048,"people"
"강원","정선군","강원_정선군","2002",51226,"people"
"강원","정선군","강원_정선군","2003",46225,"people"
"강원","정선군","강원_정선군","2004",45419,"people"
"강원","정선군","강원_정선군","2005",44203,"people"
"강원","정선군","강원_정선군","2006",43186,"people"
"강원","정선군","강원_정선군","2007",41806,"people"
"강원","정선군","강원_정선군","2008",41269,"people"
"강원","정선군","강원_정선군","2009",40708,"people"
"강원","정선군","강원_정선군","2010",41045,"people"
"강원","정선군","강원_정선군","2011",40181,"people"
"강원","정선군","강원_정선군","2012",39915,"people"
"강원","정선군","강원_정선군","2013",39985,"people"
"강원","정선군","강원_정선군","2014",39425,"people"
"강원","정선군","강원_정선군","2015",39197,"people"
"강원","정선군","강원_정선군","2016",38718,"people"
"강원","정선군","강원_정선군","2017",38173,"people"
"강원","정선군","강원_정선군","2018",37700,"people"
"강원","정선군","강원_정선군","2019",37271,"people"
"강원","정선군","강원_정선군","2020",36870,"people"
"강원","정선군","강원_정선군","2021",35675,"people"
"강원","정선군","강원_정선군","2022",34931,"people"
"강원","정선군","강원_정선군","2023",34202,"people"
"강원","정선군","강원_정선군","2024",33515,"people"
"강원","철원군","강원_철원군","1992",55192,"people"
"강원","철원군","강원_철원군","1993",54720,"people"
"강원","철원군","강원_철원군","1994",54268,"people"
"강원","철원군","강원_철원군","1995",54281,"people"
"강원","철원군","강원_철원군","1996",54295,"people"
"강원","철원군","강원_철원군","1997",54194,"people"
"강원","철원군","강원_철원군","1998",54500,"people"
"강원","철원군","강원_철원군","1999",53946,"people"
"강원","철원군","강원_철원군","2000",53190,"people"
"강원","철원군","강원_철원군","2001",52072,"people"
"강원","철원군","강원_철원군","2002",50532,"people"
"강원","철원군","강원_철원군","2003",50212,"people"
"강원","철원군","강원_철원군","2004",49650,"people"
"강원","철원군","강원_철원군","2005",48933,"people"
"강원","철원군","강원_철원군","2006",48024,"people"
"강원","철원군","강원_철원군","2007",47420,"people"
"강원","철원군","강원_철원군","2008",47724,"people"
"강원","철원군","강원_철원군","2009",47669,"people"
"강원","철원군","강원_철원군","2010",48928,"people"
"강원","철원군","강원_철원군","2011",48084,"people"
"강원","철원군","강원_철원군","2012",47968,"people"
"강원","철원군","강원_철원군","2013",47473,"people"
"강원","철원군","강원_철원군","2014",47590,"people"
"강원","철원군","강원_철원군","2015",48799,"people"
"강원","철원군","강원_철원군","2016",48013,"people"
"강원","철원군","강원_철원군","2017",47185,"people"
"강원","철원군","강원_철원군","2018",46413,"people"
"강원","철원군","강원_철원군","2019",45584,"people"
"강원","철원군","강원_철원군","2020",44699,"people"
"강원","철원군","강원_철원군","2021",43340,"people"
"강원","철원군","강원_철원군","2022",42256,"people"
"강원","철원군","강원_철원군","2023",41448,"people"
"강원","철원군","강원_철원군","2024",40497,"people"
"강원","춘천시","강원_춘천시","1992",221487,"people"
"강원","춘천시","강원_춘천시","1993",224873,"people"
"강원","춘천시","강원_춘천시","1994",228024,"people"
"강원","춘천시","강원_춘천시","1995",232682,"people"
"강원","춘천시","강원_춘천시","1996",235729,"people"
"강원","춘천시","강원_춘천시","1997",240226,"people"
"강원","춘천시","강원_춘천시","1998",244076,"people"
"강원","춘천시","강원_춘천시","1999",248370,"people"
"강원","춘천시","강원_춘천시","2000",251212,"people"
"강원","춘천시","강원_춘천시","2001",251142,"people"
"강원","춘천시","강원_춘천시","2002",252624,"people"
"강원","춘천시","강원_춘천시","2003",253363,"people"
"강원","춘천시","강원_춘천시","2004",254323,"people"
"강원","춘천시","강원_춘천시","2005",254999,"people"
"강원","춘천시","강원_춘천시","2006",256239,"people"
"강원","춘천시","강원_춘천시","2007",258141,"people"
"강원","춘천시","강원_춘천시","2008",261975,"people"
"강원","춘천시","강원_춘천시","2009",264849,"people"
"강원","춘천시","강원_춘천시","2010",269950,"people"
"강원","춘천시","강원_춘천시","2011",272805,"people"
"강원","춘천시","강원_춘천시","2012",273364,"people"
"강원","춘천시","강원_춘천시","2013",274455,"people"
"강원","춘천시","강원_춘천시","2014",275791,"people"
"강원","춘천시","강원_춘천시","2015",277997,"people"
"강원","춘천시","강원_춘천시","2016",280707,"people"
"강원","춘천시","강원_춘천시","2017",280514,"people"
"강원","춘천시","강원_춘천시","2018",280640,"people"
"강원","춘천시","강원_춘천시","2019",281291,"people"
"강원","춘천시","강원_춘천시","2020",282765,"people"
"강원","춘천시","강원_춘천시","2021",284594,"people"
"강원","춘천시","강원_춘천시","2022",286664,"people"
"강원","춘천시","강원_춘천시","2023",286426,"people"
"강원","춘천시","강원_춘천시","2024",286069,"people"
"강원","태백시","강원_태백시","1992",79343,"people"
"강원","태백시","강원_태백시","1993",71890,"people"
"강원","태백시","강원_태백시","1994",68129,"people"
"강원","태백시","강원_태백시","1995",64850,"people"
"강원","태백시","강원_태백시","1996",62436,"people"
"강원","태백시","강원_태백시","1997",60438,"people"
"강원","태백시","강원_태백시","1998",59896,"people"
"강원","태백시","강원_태백시","1999",58588,"people"
"강원","태백시","강원_태백시","2000",57023,"people"
"강원","태백시","강원_태백시","2001",56193,"people"
"강원","태백시","강원_태백시","2002",55154,"people"
"강원","태백시","강원_태백시","2003",53948,"people"
"강원","태백시","강원_태백시","2004",53264,"people"
"강원","태백시","강원_태백시","2005",52463,"people"
"강원","태백시","강원_태백시","2006",51593,"people"
"강원","태백시","강원_태백시","2007",51490,"people"
"강원","태백시","강원_태백시","2008",51028,"people"
"강원","태백시","강원_태백시","2009",50424,"people"
"강원","태백시","강원_태백시","2010",50864,"people"
"강원","태백시","강원_태백시","2011",50176,"people"
"강원","태백시","강원_태백시","2012",49493,"people"
"강원","태백시","강원_태백시","2013",48794,"people"
"강원","태백시","강원_태백시","2014",48258,"people"
"강원","태백시","강원_태백시","2015",47501,"people"
"강원","태백시","강원_태백시","2016",47070,"people"
"강원","태백시","강원_태백시","2017",45888,"people"
"강원","태백시","강원_태백시","2018",44858,"people"
"강원","태백시","강원_태백시","2019",43866,"people"
"강원","태백시","강원_태백시","2020",42719,"people"
"강원","태백시","강원_태백시","2021",40844,"people"
"강원","태백시","강원_태백시","2022",39428,"people"
"강원","태백시","강원_태백시","2023",38702,"people"
"강원","태백시","강원_태백시","2024",37936,"people"
"강원","평창군","강원_평창군","1992",53352,"people"
"강원","평창군","강원_평창군","1993",51716,"people"
"강원","평창군","강원_평창군","1994",50535,"people"
"강원","평창군","강원_평창군","1995",49781,"people"
"강원","평창군","강원_평창군","1996",49361,"people"
"강원","평창군","강원_평창군","1997",48811,"people"
"강원","평창군","강원_평창군","1998",48746,"people"
"강원","평창군","강원_평창군","1999",48003,"people"
"강원","평창군","강원_평창군","2000",47125,"people"
"강원","평창군","강원_평창군","2001",46478,"people"
"강원","평창군","강원_평창군","2002",46262,"people"
"강원","평창군","강원_평창군","2003",46375,"people"
"강원","평창군","강원_평창군","2004",45311,"people"
"강원","평창군","강원_평창군","2005",45033,"people"
"강원","평창군","강원_평창군","2006",44332,"people"
"강원","평창군","강원_평창군","2007",44003,"people"
"강원","평창군","강원_평창군","2008",43706,"people"
"강원","평창군","강원_평창군","2009",43634,"people"
"강원","평창군","강원_평창군","2010",43622,"people"
"강원","평창군","강원_평창군","2011",43577,"people"
"강원","평창군","강원_평창군","2012",43627,"people"
"강원","평창군","강원_평창군","2013",43666,"people"
"강원","평창군","강원_평창군","2014",43660,"people"
"강원","평창군","강원_평창군","2015",43500,"people"
"강원","평창군","강원_평창군","2016",43318,"people"
"강원","평창군","강원_평창군","2017",43092,"people"
"강원","평창군","강원_평창군","2018",42610,"people"
"강원","평창군","강원_평창군","2019",42106,"people"
"강원","평창군","강원_평창군","2020",41681,"people"
"강원","평창군","강원_평창군","2021",40996,"people"
"강원","평창군","강원_평창군","2022",40990,"people"
"강원","평창군","강원_평창군","2023",40659,"people"
"강원","평창군","강원_평창군","2024",40396,"people"
"강원","홍천군","강원_홍천군","1992",79408,"people"
"강원","홍천군","강원_홍천군","1993",78047,"people"
"강원","홍천군","강원_홍천군","1994",76891,"people"
"강원","홍천군","강원_홍천군","1995",75924,"people"
"강원","홍천군","강원_홍천군","1996",75493,"people"
"강원","홍천군","강원_홍천군","1997",75105,"people"
"강원","홍천군","강원_홍천군","1998",75251,"people"
"강원","홍천군","강원_홍천군","1999",74939,"people"
"강원","홍천군","강원_홍천군","2000",74461,"people"
"강원","홍천군","강원_홍천군","2001",74019,"people"
"강원","홍천군","강원_홍천군","2002",72514,"people"
"강원","홍천군","강원_홍천군","2003",71351,"people"
"강원","홍천군","강원_홍천군","2004",71907,"people"
"강원","홍천군","강원_홍천군","2005",70811,"people"
"강원","홍천군","강원_홍천군","2006",70037,"people"
"강원","홍천군","강원_홍천군","2007",70142,"people"
"강원","홍천군","강원_홍천군","2008",70360,"people"
"강원","홍천군","강원_홍천군","2009",69606,"people"
"강원","홍천군","강원_홍천군","2010",69893,"people"
"강원","홍천군","강원_홍천군","2011",69899,"people"
"강원","홍천군","강원_홍천군","2012",69727,"people"
"강원","홍천군","강원_홍천군","2013",70638,"people"
"강원","홍천군","강원_홍천군","2014",70451,"people"
"강원","홍천군","강원_홍천군","2015",70336,"people"
"강원","홍천군","강원_홍천군","2016",70076,"people"
"강원","홍천군","강원_홍천군","2017",70340,"people"
"강원","홍천군","강원_홍천군","2018",69949,"people"
"강원","홍천군","강원_홍천군","2019",69150,"people"
"강원","홍천군","강원_홍천군","2020",69242,"people"
"강원","홍천군","강원_홍천군","2021",68365,"people"
"강원","홍천군","강원_홍천군","2022",67977,"people"
"강원","홍천군","강원_홍천군","2023",67309,"people"
"강원","홍천군","강원_홍천군","2024",66717,"people"
"강원","화천군","강원_화천군","1992",26748,"people"
"강원","화천군","강원_화천군","1993",26629,"people"
"강원","화천군","강원_화천군","1994",26318,"people"
"강원","화천군","강원_화천군","1995",26321,"people"
"강원","화천군","강원_화천군","1996",26010,"people"
"강원","화천군","강원_화천군","1997",25627,"people"
"강원","화천군","강원_화천군","1998",25916,"people"
"강원","화천군","강원_화천군","1999",25544,"people"
"강원","화천군","강원_화천군","2000",25188,"people"
"강원","화천군","강원_화천군","2001",24965,"people"
"강원","화천군","강원_화천군","2002",24088,"people"
"강원","화천군","강원_화천군","2003",24540,"people"
"강원","화천군","강원_화천군","2004",24267,"people"
"강원","화천군","강원_화천군","2005",23732,"people"
"강원","화천군","강원_화천군","2006",23317,"people"
"강원","화천군","강원_화천군","2007",22944,"people"
"강원","화천군","강원_화천군","2008",24110,"people"
"강원","화천군","강원_화천군","2009",24216,"people"
"강원","화천군","강원_화천군","2010",24364,"people"
